Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
LINE	R1	DMRT1A	DMRT1A$2R_RaGOO$3298161$3300607	0	set()	0.0
LTR	Pao	ROO_I	ROO_I$2R_RaGOO$3302824$3309925	0	set()	0.0
LTR	Pao	DIVER2_LTR	DIVER2_LTR$2R_RaGOO$3303725$3308555	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3310776$3311417	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3311781$3312018	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3313328$3313972	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3314402$3315262	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3315882$3319459	0	set()	0.0
LTR	Gypsy	Gypsy10_I	Gypsy10_I$2R_RaGOO$3317055$3318906	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3319181$3319376	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3319611$3320093	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3321358$3321695	0	set()	0.0
LTR	Gypsy	TABOR_I	TABOR_I$2R_RaGOO$3321836$3322025	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3322735$3323121	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3323973$3324425	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2R_RaGOO$3324764$3327216	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2R_RaGOO$3327347$3328206	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2R_RaGOO$3328213$3328699	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3328701$3328872	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3328897$3331523	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3328937$3335622	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4dfa0>}	0.6073298429319371
LTR	Gypsy	Gypsy12_I	Gypsy12_I$2R_RaGOO$3331598$3332529	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3333640$3334029	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$3334957$3335238	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3336007$3336544	0	set()	0.0
LTR	Gypsy	Invader3_I	Invader3_I$2R_RaGOO$3336543$3336719	0	set()	0.0
LTR	Gypsy	DM297_LTR	DM297_LTR$2R_RaGOO$3337204$3337525	0	set()	0.0
LTR	Gypsy	Gypsy2_I	Gypsy2_I$2R_RaGOO$3337608$3344751	0	set()	0.0
LTR	Pao	ROOA_LTR	ROOA_LTR$2R_RaGOO$3338754$3340243	0	set()	0.0
LTR	Gypsy	DM297_LTR	DM297_LTR$2R_RaGOO$3340260$3340483	0	set()	0.0
LTR	Pao	BATUMI_I	BATUMI_I$2R_RaGOO$3344752$3345041	0	set()	0.0
LTR	Pao	BATUMI_I	BATUMI_I$2R_RaGOO$3345042$3350758	0	set()	0.0
LTR	Pao	BATUMI_I	BATUMI_I$2R_RaGOO$3349635$3350083	0	set()	0.0
LTR	Pao	BATUMI_I	BATUMI_I$2R_RaGOO$3350759$3351029	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$2R_RaGOO$3351120$3351379	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3353097$3353996	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3354346$3355282	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2R_RaGOO$3355309$3356460	0	set()	0.0
LTR	Gypsy	IDEFIX_I	IDEFIX_I$2R_RaGOO$3357888$3360305	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$2R_RaGOO$3360273$3362448	0	set()	0.0
LINE	I-Jockey	DOC4_DM	DOC4_DM$2R_RaGOO$3363410$3363829	4	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c8e0>}	1.0
LINE	I-Jockey	DOC4_DM	DOC4_DM$2R_RaGOO$3363873$3364724	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cac0>}	0.3008225616921269
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$2R_RaGOO$3364775$3366571	0	set()	0.0
LTR	Gypsy	DMTOM1_LTR	DMTOM1_LTR$2R_RaGOO$3367270$3367651	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3367695$3368483	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2R_RaGOO$3368730$3368898	0	set()	0.0
LTR	Pao	ROOA_I	ROOA_I$2R_RaGOO$3369128$3375460	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c9a0>}	0.41124447252053065
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3376620$3376850	0	set()	0.0
LINE	I-Jockey	G4_DM	G4_DM$2R_RaGOO$3378268$3378587	0	set()	0.0
LTR	Gypsy	Gypsy12_I	Gypsy12_I$2R_RaGOO$3378585$3378777	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$2R_RaGOO$3378778$3380218	31	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ee80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ed00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ebe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4eb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4edc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4eee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ed60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ec40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4eac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ef40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ea60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4eca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ee20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4eb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ea00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e580>}	0.659475806451613
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3380342$3380623	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2R_RaGOO$3380869$3381798	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3381799$3382452	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$2R_RaGOO$3382474$3383207	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$2R_RaGOO$3383909$3386371	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2R_RaGOO$3386719$3387826	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2R_RaGOO$3387895$3389569	0	set()	0.0
LTR	Gypsy	Chouto_LTR	Chouto_LTR$2R_RaGOO$3390889$3397422	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2R_RaGOO$3398166$3398470	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2R_RaGOO$3398716$3400167	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3400206$3400395	0	set()	0.0
LTR	Pao	NINJA_I	NINJA_I$2R_RaGOO$3401360$3401674	0	set()	0.0
LTR	Gypsy	Chouto_I	Chouto_I$2R_RaGOO$3401673$3402181	0	set()	0.0
LTR	Gypsy	Invader3_I	Invader3_I$2R_RaGOO$3402222$3402378	0	set()	0.0
LTR	Gypsy	QUASIMODO2-LTR_DM	QUASIMODO2-LTR_DM$2R_RaGOO$3402673$3404889	0	set()	0.0
DNA	CMC-Transib	TRANSIB4	TRANSIB4$2R_RaGOO$3404993$3406786	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4d520>}	0.8349135527049637
LTR	Gypsy	Gypsy_LTR	Gypsy_LTR$2R_RaGOO$3407000$3407234	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3407608$3407905	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3407904$3410784	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3409672$3409951	0	set()	0.0
LTR	Gypsy	Gypsy3_I	Gypsy3_I$2R_RaGOO$3410784$3411784	0	set()	0.0
LTR	Pao	NINJA_I	NINJA_I$2R_RaGOO$3412582$3412889	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$2R_RaGOO$3413416$3415736	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2R_RaGOO$3415791$3416997	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3416997$3418976	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4d820>}	0.8110156644770086
DNA	P	PROTOP	PROTOP$2R_RaGOO$3417250$3417438	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3418123$3418646	0	set()	0.0
DNA	CMC-Transib	TRANSIB1	TRANSIB1$2R_RaGOO$3418977$3420670	0	set()	0.0
DNA	CMC-Transib	TRANSIB2	TRANSIB2$2R_RaGOO$3421509$3423952	40	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4da00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4df40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ce80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4efa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ce20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4ca60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4e2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4cf40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4c760>}	0.41059148587801886
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3424288$3424450	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3427391$3427699	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3429771$3429950	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4fb80>}	1.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3431638$3434794	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3435105$3435397	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$2R_RaGOO$3435435$3442526	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2R_RaGOO$3436755$3440850	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3442534$3442819	0	set()	0.0
LTR	Gypsy	Gypsy6_I	Gypsy6_I$2R_RaGOO$3442835$3444549	0	set()	0.0
LTR	Gypsy	Gypsy3_I	Gypsy3_I$2R_RaGOO$3443880$3444235	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$3444992$3445645	0	set()	0.0
LTR	Gypsy	BLASTOPIA_I	BLASTOPIA_I$2R_RaGOO$3446120$3446343	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2R_RaGOO$3446818$3447340	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2R_RaGOO$3447398$3449230	0	set()	0.0
LTR	Gypsy	STALKER4_LTR	STALKER4_LTR$2R_RaGOO$3448627$3448991	0	set()	0.0
DNA	CMC-Transib	TRANSIB4	TRANSIB4$2R_RaGOO$3449234$3450035	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$2R_RaGOO$3450038$3451336	0	set()	0.0
LTR	Gypsy	QUASIMODO_LTR	QUASIMODO_LTR$2R_RaGOO$3451520$3452176	0	set()	0.0
DNA	CMC-Transib	TRANSIB4	TRANSIB4$2R_RaGOO$3456054$3457884	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4fd60>}	0.10437158469945355
DNA	hAT-hobo	HOBO	HOBO$2R_RaGOO$3457939$3458817	0	set()	0.0
LTR	Pao	ROO_LTR	ROO_LTR$2R_RaGOO$3459305$3459605	0	set()	0.0
LINE	I-Jockey	DOC2_DM	DOC2_DM$2R_RaGOO$3459606$3464281	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$3464366$3464766	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2R_RaGOO$3464852$3465309	0	set()	0.0
DNA	TcMar-Pogo	POGON1	POGON1$2R_RaGOO$3465492$3465678	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3466224$3466663	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2R_RaGOO$3466661$3466860	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3467380$3467537	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3468531$3469008	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3469035$3469324	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3470221$3470521	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3470557$3470795	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$3472382$3474416	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2R_RaGOO$3472651$3473555	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2R_RaGOO$3474502$3482278	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3474808$3475068	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3475240$3477413	0	set()	0.0
LINE	I-Jockey	FW3_DM	FW3_DM$2R_RaGOO$3477497$3477673	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3482316$3482584	0	set()	0.0
LTR	Gypsy	Chouto_LTR	Chouto_LTR$2R_RaGOO$3483779$3484391	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3488559$3488879	0	set()	0.0
LTR	Pao	NINJA_LTR	NINJA_LTR$2R_RaGOO$3488891$3490114	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$3490378$3491058	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3492802$3493067	0	set()	0.0
LTR	Gypsy	Gypsy8_LTR	Gypsy8_LTR$2R_RaGOO$3493075$3493743	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3494071$3494444	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3495034$3496129	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2R_RaGOO$3495255$3496032	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$2R_RaGOO$3496243$3497835	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2R_RaGOO$3497988$3499014	0	set()	0.0
LTR	Copia	Copia2_I	Copia2_I$2R_RaGOO$3499142$3500119	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2R_RaGOO$3500247$3500595	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3502552$3503809	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3502660$3503654	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3504777$3505147	0	set()	0.0
LTR	Gypsy	Gypsy7_LTR	Gypsy7_LTR$2R_RaGOO$3507275$3507442	0	set()	0.0
LINE	I-Jockey	DOC	DOC$2R_RaGOO$3507838$3508014	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3508032$3508316	0	set()	0.0
LTR	Pao	BEL_I	BEL_I$2R_RaGOO$3509560$3510330	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3513301$3514079	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3516211$3517139	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$3517432$3518010	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3520734$3521047	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3521388$3521988	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3522159$3522414	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3522670$3523517	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3524412$3524774	0	set()	0.0
LTR	Gypsy	STALKER4_LTR	STALKER4_LTR$2R_RaGOO$3528328$3528676	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$2R_RaGOO$3528894$3529845	0	set()	0.0
LTR	Gypsy	Bica_LTR	Bica_LTR$2R_RaGOO$3530447$3531703	12	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4fa60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4fa00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f7c0>}	0.9802282377919322
LTR	Gypsy	QUASIMODO_LTR	QUASIMODO_LTR$2R_RaGOO$3533602$3535257	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$2R_RaGOO$3535267$3537639	0	set()	0.0
LTR	Gypsy	QUASIMODO_LTR	QUASIMODO_LTR$2R_RaGOO$3537636$3537868	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3537918$3538776	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3538398$3538588	0	set()	0.0
LINE	R1	DMRT1B	DMRT1B$2R_RaGOO$3540312$3541037	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3541017$3543220	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3543817$3544881	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3545238$3545820	0	set()	0.0
LTR	Pao	NINJA_I	NINJA_I$2R_RaGOO$3545909$3546586	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$2R_RaGOO$3546628$3547581	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3547937$3548977	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$2R_RaGOO$3549130$3550711	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3550828$3551920	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2R_RaGOO$3550926$3551696	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2R_RaGOO$3552513$3552893	0	set()	0.0
LTR	Gypsy	Gypsy8_I	Gypsy8_I$2R_RaGOO$3553221$3553889	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3553897$3554152	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2R_RaGOO$3556668$3558129	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3558303$3558624	0	set()	0.0
LTR	Gypsy	QUASIMODO_LTR	QUASIMODO_LTR$2R_RaGOO$3561204$3567967	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e503a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e50340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e502e0>}	0.20395288087140814
DNA	RC	DNAREP1_DM	DNAREP1_DM$2R_RaGOO$3568096$3568325	0	set()	0.0
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$3570054$3570563	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3571088$3571687	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3571243$3571486	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$2R_RaGOO$3571985$3576878	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4d160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4d0a0>}	1.0
LINE	R1	DMRT1A	DMRT1A$2R_RaGOO$3572098$3572488	6	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4d040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e50a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4bbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e4f400>}	0.973931623931624
LTR	Pao	DIVER2_I	DIVER2_I$2R_RaGOO$3574339$3574847	0	set()	0.0
DNA	P	PROTOP	PROTOP$2R_RaGOO$3575372$3575972	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52400>}	1.0
DNA	P	PROTOP_B	PROTOP_B$2R_RaGOO$3575527$3575771	0	set()	0.0
LINE	R1	DMRT1A	DMRT1A$2R_RaGOO$3576382$3576798	21	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e525e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e526a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e528e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e529a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7f8734e52760>}	1.0
