Subclass	Superfamily	Family	Insertion	Count	Reads	mean_subcov
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$19738875$19739034	53	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769ca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769be0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769e80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7699a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769ac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769fa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769a00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7694c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769b20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7698e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769dc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769b80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7696a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7697c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7692e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769f40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769d00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769ee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769d60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769c40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7693a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7695e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f7691c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769a60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769e20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f769580>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$19769628$19769961	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a5e0>}	1.0
LINE	I-Jockey	G_DM	G_DM$2L_RaGOO$19775335$19775827	0	set()	0.0
LINE	I-Jockey	G6_DM	G6_DM$2L_RaGOO$19775873$19776865	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2L_RaGOO$19777442$19780253	0	set()	0.0
LINE	I-Jockey	BS	BS$2L_RaGOO$19780360$19781364	0	set()	0.0
LINE	I-Jockey	G2_DM	G2_DM$2L_RaGOO$19781384$19781871	0	set()	0.0
LINE	I-Jockey	G2_DM	G2_DM$2L_RaGOO$19781868$19782567	0	set()	0.0
LINE	I-Jockey	G5_DM	G5_DM$2L_RaGOO$19782576$19782857	0	set()	0.0
LINE	I-Jockey	BS	BS$2L_RaGOO$19782930$19783546	0	set()	0.0
DNA	TcMar-Tc1	TC1-2_DM	TC1-2_DM$2L_RaGOO$19783547$19784085	0	set()	0.0
DNA	CMC-Transib	Transib5	Transib5$2L_RaGOO$19784082$19785282	0	set()	0.0
LINE	I-Jockey	BS2	BS2$2L_RaGOO$19786510$19787445	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$19787774$19787931	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19789178$19789382	0	set()	0.0
LINE	I-Jockey	Jockey2	Jockey2$2L_RaGOO$19789399$19789611	0	set()	0.0
LINE	I-Jockey	LINEJ1_DM	LINEJ1_DM$2L_RaGOO$19790173$19790446	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a6a0>}	0.8864468864468864
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$19790866$19791424	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19819514$19820982	0	set()	0.0
LINE	I-Jockey	G_DM	G_DM$2L_RaGOO$19821013$19823653	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19824351$19825767	0	set()	0.0
LINE	I-Jockey	HELENA_RT	HELENA_RT$2L_RaGOO$19824472$19825491	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a640>}	0.465161923454367
LTR	Gypsy	Invader3_LTR	Invader3_LTR$2L_RaGOO$19826007$19826339	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19826381$19830602	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$19828785$19830526	0	set()	0.0
LTR	Gypsy	Invader4_I	Invader4_I$2L_RaGOO$19830616$19832818	0	set()	0.0
DNA	CMC-Transib	TRANSIB2	TRANSIB2$2L_RaGOO$19831876$19832224	0	set()	0.0
DNA	TcMar-Tc1	S_DM	S_DM$2L_RaGOO$19832821$19834402	0	set()	0.0
LINE	I	IVK_DM	IVK_DM$2L_RaGOO$19834403$19834598	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19834632$19834797	0	set()	0.0
DNA	TcMar-Tc1	S2_DM	S2_DM$2L_RaGOO$19834790$19834961	0	set()	0.0
LTR	Gypsy	Invader3_I	Invader3_I$2L_RaGOO$19835743$19836854	0	set()	0.0
LTR	Gypsy	Invader3_I	Invader3_I$2L_RaGOO$19836855$19838326	0	set()	0.0
DNA	CMC-Transib	Transib5	Transib5$2L_RaGOO$19838340$19839534	0	set()	0.0
LTR	Gypsy	Invader2_LTR	Invader2_LTR$2L_RaGOO$19838920$19839184	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$19839534$19842066	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$19841564$19841961	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$19842158$19845733	0	set()	0.0
LINE	I-Jockey	G2_DM	G2_DM$2L_RaGOO$19842815$19844266	0	set()	0.0
LINE	I-Jockey	G_DM	G_DM$2L_RaGOO$19844265$19845569	0	set()	0.0
LTR	Gypsy	MDG3_LTR	MDG3_LTR$2L_RaGOO$19845802$19846069	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19846070$19848229	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$19848288$19849968	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$19850340$19851052	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a700>}	0.5252808988764045
LINE	I-Jockey	G2_DM	G2_DM$2L_RaGOO$19851634$19854720	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$19854721$19854931	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19854990$19856034	0	set()	0.0
LINE	I-Jockey	G2_DM	G2_DM$2L_RaGOO$19856034$19856546	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$19856597$19857034	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$19857410$19858312	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$19857667$19858046	0	set()	0.0
DNA	CMC-Transib	TRANSIB2	TRANSIB2$2L_RaGOO$19858315$19859649	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a820>}	0.280359820089955
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$19860395$19861172	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$19860710$19860930	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$19870188$19870389	0	set()	0.0
LINE	I-Jockey	G2_DM	G2_DM$2L_RaGOO$19890361$19891225	0	set()	0.0
LTR	Unknown	DMRP1	DMRP1$2L_RaGOO$19899358$19899543	0	set()	0.0
LINE	I-Jockey	FW2_DM	FW2_DM$2L_RaGOO$19901750$19903093	0	set()	0.0
LTR	Gypsy	BLOOD_LTR	BLOOD_LTR$2L_RaGOO$19903200$19903397	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$19903398$19905982	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$19904857$19905467	0	set()	0.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$19908021$19909277	0	set()	0.0
LINE	I-Jockey	BS	BS$2L_RaGOO$19910740$19911625	0	set()	0.0
DNA	P	PROTOP	PROTOP$2L_RaGOO$19911726$19913931	0	set()	0.0
LTR	Pao	ROO_I	ROO_I$2L_RaGOO$19913927$19914566	0	set()	0.0
DNA	TcMar-Pogo	POGO	POGO$2L_RaGOO$19914701$19916586	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a7c0>}	0.2938992042440318
LTR	Gypsy	Invader3_LTR	Invader3_LTR$2L_RaGOO$19917701$19918843	0	set()	0.0
LTR	Gypsy	Invader3_I	Invader3_I$2L_RaGOO$19918844$19919996	0	set()	0.0
LTR	Gypsy	MDG1_I	MDG1_I$2L_RaGOO$19920097$19920366	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20015421$20015689	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20048230$20048561	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a760>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20068872$20069034	30	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ae80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76aa00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ae20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76aca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ad60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ab20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76afa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76af40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76adc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76a940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76abe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ab80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76aac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76aa60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76aee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ad00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ac40>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20093522$20093807	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b580>}	1.0
DNA	hAT-hobo	HOBO	HOBO$2L_RaGOO$20174250$20175756	0	set()	0.0
LTR	Gypsy	DMLTR5	DMLTR5$2L_RaGOO$20224644$20224880	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$2L_RaGOO$20224880$20231088	0	set()	0.0
LTR	Gypsy	DMLTR5	DMLTR5$2L_RaGOO$20231089$20231354	0	set()	0.0
LTR	Gypsy	STALKER4_LTR	STALKER4_LTR$2L_RaGOO$20261276$20261652	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$2L_RaGOO$20261821$20262635	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20262042$20262595	0	set()	0.0
LINE	R1	DMRT1C	DMRT1C$2L_RaGOO$20262641$20264263	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b4c0>}	0.20406905055487054
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20457157$20457312	3	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b5e0>}	1.0
LINE	I-Jockey	G6_DM	G6_DM$2L_RaGOO$20460743$20461401	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b820>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20484067$20484332	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b6a0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20518673$20519071	4	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b880>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20539990$20540502	0	set()	0.0
LTR	Gypsy	Chimpo_LTR	Chimpo_LTR$2L_RaGOO$20545013$20545218	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76b9a0>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20545238$20545720	0	set()	0.0
DNA	CMC-Transib	M4DM	M4DM$2L_RaGOO$20556174$20557598	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20659152$20659442	8	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ba60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ba00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bca0>}	1.0
LTR	Gypsy	TIRANT_LTR	TIRANT_LTR$2L_RaGOO$20669409$20674055	71	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76da00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ca60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ca00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cb80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cf40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d580>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ce80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c4c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d7c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c640>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d820>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d520>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76da60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cdc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d760>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d880>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c5e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d700>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d9a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ce20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c8e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c6a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76c280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76cb20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d940>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76d400>}	0.9965592088908829
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20678550$20678889	0	set()	0.0
DNA	CMC-Transib	Transib-N1_DM	Transib-N1_DM$2L_RaGOO$20715677$20716119	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20719051$20719371	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$2L_RaGOO$20756209$20757355	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bdc0>}	1.0
LTR	Copia	Copia1-I_DM	Copia1-I_DM$2L_RaGOO$20757396$20757650	0	set()	0.0
DNA	P	PROTOP_B	PROTOP_B$2L_RaGOO$20757662$20758187	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20807066$20807858	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bd00>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20810079$20810439	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20811621$20812033	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20814930$20815566	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20842973$20843165	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76bf40>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20848325$20848844	24	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e160>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e460>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dc40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e1c0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dfa0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e3a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e400>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e100>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e280>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76df40>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dd60>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76ddc0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e0a0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dd00>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dbe0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76db80>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e2e0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e220>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dee0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e040>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76e340>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76dca0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76de20>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76de80>}	1.0
DNA	TcMar-Tc1	TC1-2_DM	TC1-2_DM$2L_RaGOO$20855915$20856361	0	set()	0.0
DNA	TcMar-Tc1	FB4_DM	FB4_DM$2L_RaGOO$20858969$20859798	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20863204$20863502	2	{<pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76eac0>, <pysam.libcalignedsegment.AlignedSegment object at 0x7fa95f76eb20>}	1.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20866296$20866612	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$2L_RaGOO$20866399$20867458	0	set()	0.0
